File,Thresholding Method,Gini Coefficient,M20 Index,Filamentarity,Gini Std Dev,M20 Std Dev,Filamentarity Std Dev
GalaxyJWf150-9.fits,Isodata,1.3191929187170959,-3.0139942249416953,0.3556870071287749,0.29640352581210083,0.49690540177443904,0.21524097815718735
GalaxyJWf150-9.fits,Li,0.5122628968488533,-1.8284295354517826,0.12921046230777367,0.29640352581210083,0.49690540177443904,0.21524097815718735
GalaxyJWf150-9.fits,Mean,0.690102557560556,-2.8040856566992653,0.5768736995697745,0.29640352581210083,0.49690540177443904,0.21524097815718735
GalaxyJWf150-9.fits,Minimum,nan,nan,nan,0.29640352581210083,0.49690540177443904,0.21524097815718735
GalaxyJWf150-9.fits,Otsu,0.2686769480486195,-1.630083298652767,-0.14175467671675568,0.29640352581210083,0.49690540177443904,0.21524097815718735
GalaxyJWf150-9.fits,Triangle,0.5688026891456633,-2.2040143371053054,0.30803377280189514,0.29640352581210083,0.49690540177443904,0.21524097815718735
GalaxyJWf150-9.fits,Yen,0.445777592089625,-1.9709450220336844,0.05800034966984624,0.29640352581210083,0.49690540177443904,0.21524097815718735
GalaxyJWf150-9.fits,MultiOtsu,0.4186265407793933,-1.8642875070417304,0.09860659159431573,0.29640352581210083,0.49690540177443904,0.21524097815718735
GalaxyJWf150-9.fits,SExtractor,0.656102336822502,-2.7934481101441153,0.4128632239878187,0.29640352581210083,0.49690540177443904,0.21524097815718735
GalaxyJWf150-10.fits,Isodata,0.28214241937696743,-1.7237409546255562,0.30293654240950574,0.11588458071977188,0.18625379356554717,0.06997894529850605
GalaxyJWf150-10.fits,Li,0.4246916396249389,-1.976263539631678,0.35016597459093113,0.11588458071977188,0.18625379356554717,0.06997894529850605
GalaxyJWf150-10.fits,Mean,0.588067647710778,-2.2275855497097607,0.5168166793702866,0.11588458071977188,0.18625379356554717,0.06997894529850605
GalaxyJWf150-10.fits,Minimum,nan,nan,nan,0.11588458071977188,0.18625379356554717,0.06997894529850605
GalaxyJWf150-10.fits,Otsu,0.28214241937696743,-1.7237409546255562,0.30293654240950574,0.11588458071977188,0.18625379356554717,0.06997894529850605
GalaxyJWf150-10.fits,Triangle,0.4755566910031017,-1.9867638314175666,0.4517294144890952,0.11588458071977188,0.18625379356554717,0.06997894529850605
GalaxyJWf150-10.fits,Yen,0.32309009665404814,-1.8632140744565282,0.42333549173643104,0.11588458071977188,0.18625379356554717,0.06997894529850605
GalaxyJWf150-10.fits,MultiOtsu,0.36066493328667304,-1.8892373604111894,0.419467035564524,0.11588458071977188,0.18625379356554717,0.06997894529850605
GalaxyJWf150-10.fits,SExtractor,0.5793797641483155,-2.241455872036306,0.36593321357401976,0.11588458071977188,0.18625379356554717,0.06997894529850605
GalaxyJWf150-11.fits,Isodata,0.24594059488685102,-1.5245614460511296,0.8346269990661237,0.11641150584833668,0.053251933367579406,0.03501953245948514
GalaxyJWf150-11.fits,Li,0.2825414567284694,-1.5958149588050774,0.8102314610618255,0.11641150584833668,0.053251933367579406,0.03501953245948514
GalaxyJWf150-11.fits,Mean,0.5811183821516729,-1.6703063058781886,0.7438426548688961,0.11641150584833668,0.053251933367579406,0.03501953245948514
GalaxyJWf150-11.fits,Minimum,nan,nan,nan,0.11641150584833668,0.053251933367579406,0.03501953245948514
GalaxyJWf150-11.fits,Otsu,0.24594059488685102,-1.5245614460511296,0.8346269990661237,0.11641150584833668,0.053251933367579406,0.03501953245948514
GalaxyJWf150-11.fits,Triangle,0.3469674298188985,-1.599454268594568,0.7643551530392935,0.11641150584833668,0.053251933367579406,0.03501953245948514
GalaxyJWf150-11.fits,Yen,0.27237525955184616,-1.562246392476249,0.8148698450529835,0.11641150584833668,0.053251933367579406,0.03501953245948514
GalaxyJWf150-11.fits,MultiOtsu,0.3298929871372881,-1.6122724199757117,0.7768323950058216,0.11641150584833668,0.053251933367579406,0.03501953245948514
GalaxyJWf150-11.fits,SExtractor,0.4995099880503613,-1.6705003165356536,0.7470624358154514,0.11641150584833668,0.053251933367579406,0.03501953245948514
GalaxyJWf150-12.fits,Isodata,0.23447468111143238,-1.409858415449512,-0.5278874536821949,0.1814368484473105,0.5066216399284706,0.26983992684493724
GalaxyJWf150-12.fits,Li,0.5574429226211652,-2.161010695101836,0.21172882386875302,0.1814368484473105,0.5066216399284706,0.26983992684493724
GalaxyJWf150-12.fits,Mean,0.7166692653388136,-2.8247357647923312,0.3391601530280526,0.1814368484473105,0.5066216399284706,0.26983992684493724
GalaxyJWf150-12.fits,Minimum,nan,nan,nan,0.1814368484473105,0.5066216399284706,0.26983992684493724
GalaxyJWf150-12.fits,Otsu,0.24909659417419183,-1.5678529631043814,-0.07920805547189191,0.1814368484473105,0.5066216399284706,0.26983992684493724
GalaxyJWf150-12.fits,Triangle,0.609940999856816,-2.3042304992754308,0.20018386168898983,0.1814368484473105,0.5066216399284706,0.26983992684493724
GalaxyJWf150-12.fits,Yen,0.49115653579378826,-2.0771504031430097,0.1567265700987457,0.1814368484473105,0.5066216399284706,0.26983992684493724
GalaxyJWf150-12.fits,MultiOtsu,0.38614706250161734,-1.6028608286112018,-0.08487338133833999,0.1814368484473105,0.5066216399284706,0.26983992684493724
GalaxyJWf150-12.fits,SExtractor,0.733629866434098,-2.7899207386839415,0.3187323288540117,0.1814368484473105,0.5066216399284706,0.26983992684493724
GalaxyJWf150-13.fits,Isodata,0.3019472729913246,-1.81110870852066,0.5701809185628237,0.07157596416745186,0.09775266266829802,0.14333568686560097
GalaxyJWf150-13.fits,Li,0.3266384160880564,-1.9060798682530973,0.5108469334746558,0.07157596416745186,0.09775266266829802,0.14333568686560097
GalaxyJWf150-13.fits,Mean,0.445556919606227,-1.9551105460136902,0.48885582240543135,0.07157596416745186,0.09775266266829802,0.14333568686560097
GalaxyJWf150-13.fits,Minimum,nan,nan,nan,0.07157596416745186,0.09775266266829802,0.14333568686560097
GalaxyJWf150-13.fits,Otsu,0.2836234575347538,-1.8185712949875936,0.6101786276411737,0.07157596416745186,0.09775266266829802,0.14333568686560097
GalaxyJWf150-13.fits,Triangle,0.2621680029092693,-1.753935291121493,0.2146728588945087,0.07157596416745186,0.09775266266829802,0.14333568686560097
GalaxyJWf150-13.fits,Yen,0.22499221240682288,-1.6603443540919363,0.24551923925732944,0.07157596416745186,0.09775266266829802,0.14333568686560097
GalaxyJWf150-13.fits,MultiOtsu,0.31842215241373567,-1.906974325310699,0.5332923064693638,0.07157596416745186,0.09775266266829802,0.14333568686560097
GalaxyJWf150-13.fits,SExtractor,0.4261237668103383,-1.956898871168467,0.5842881617532951,0.07157596416745186,0.09775266266829802,0.14333568686560097
GalaxyJWf150-14.fits,Isodata,1.054882161982984,-2.7018936537267293,0.3556870071287749,0.2344920818075899,0.36321700572825116,0.10435025814966645
GalaxyJWf150-14.fits,Li,0.4828602976009748,-1.9967877027024656,0.23294125515931086,0.2344920818075899,0.36321700572825116,0.10435025814966645
GalaxyJWf150-14.fits,Mean,0.6791131179112866,-2.4782373146762877,0.32357404872935247,0.2344920818075899,0.36321700572825116,0.10435025814966645
GalaxyJWf150-14.fits,Minimum,nan,nan,nan,0.2344920818075899,0.36321700572825116,0.10435025814966645
GalaxyJWf150-14.fits,Otsu,0.2677820159521862,-1.7206549858552205,0.027371402856049998,0.2344920818075899,0.36321700572825116,0.10435025814966645
GalaxyJWf150-14.fits,Triangle,0.5618672655301787,-2.2715750667100343,0.12371868458346802,0.2344920818075899,0.36321700572825116,0.10435025814966645
GalaxyJWf150-14.fits,Yen,0.3945429050335621,-1.8169953387205091,0.20387707506759833,0.2344920818075899,0.36321700572825116,0.10435025814966645
GalaxyJWf150-14.fits,MultiOtsu,0.36906158196880284,-1.7370847610385307,0.1736570512407154,0.2344920818075899,0.36321700572825116,0.10435025814966645
GalaxyJWf150-14.fits,SExtractor,0.7210731446641502,-2.5233290990396022,0.31499727252888865,0.2344920818075899,0.36321700572825116,0.10435025814966645
GalaxyJWf150-15.fits,Isodata,0.2748262473759176,-1.619900545409529,-0.02104397017609627,0.14372186499486006,0.37096190462369366,0.11628353718014796
GalaxyJWf150-15.fits,Li,0.4960229003461259,-2.1149248996650014,0.12660010442165692,0.14372186499486006,0.37096190462369366,0.11628353718014796
GalaxyJWf150-15.fits,Mean,0.6340735819921242,-2.5613262022726233,0.27539139195675877,0.14372186499486006,0.37096190462369366,0.11628353718014796
GalaxyJWf150-15.fits,Minimum,nan,nan,nan,0.14372186499486006,0.37096190462369366,0.11628353718014796
GalaxyJWf150-15.fits,Otsu,0.278580535561023,-1.656866881343605,0.01710216995822411,0.14372186499486006,0.37096190462369366,0.11628353718014796
GalaxyJWf150-15.fits,Triangle,0.5168217365446275,-2.1453351928588305,0.18459142440231324,0.14372186499486006,0.37096190462369366,0.11628353718014796
GalaxyJWf150-15.fits,Yen,0.3450215606153266,-1.794242100324877,0.1066229815361538,0.14372186499486006,0.37096190462369366,0.11628353718014796
GalaxyJWf150-15.fits,MultiOtsu,0.3812818495338253,-1.8735716186279736,0.17882651512485914,0.14372186499486006,0.37096190462369366,0.11628353718014796
GalaxyJWf150-15.fits,SExtractor,0.6712891076324815,-2.6747191755743467,0.3528101671536259,0.14372186499486006,0.37096190462369366,0.11628353718014796
GalaxyJWf150-19.fits,Isodata,0.3080582908332203,-2.078672022842501,0.632411584575487,0.0815907339842858,0.14083568509228883,0.1421783734650811
GalaxyJWf150-19.fits,Li,0.3387503035911854,-2.0780416419447865,0.5976775549797775,0.0815907339842858,0.14083568509228883,0.1421783734650811
GalaxyJWf150-19.fits,Mean,0.4248395182979748,-2.0029302587161633,0.5226579623694979,0.0815907339842858,0.14083568509228883,0.1421783734650811
GalaxyJWf150-19.fits,Minimum,nan,nan,nan,0.0815907339842858,0.14083568509228883,0.1421783734650811
GalaxyJWf150-19.fits,Otsu,0.2815672974626429,-1.7328855174808733,0.22114942048322994,0.0815907339842858,0.14083568509228883,0.1421783734650811
GalaxyJWf150-19.fits,Triangle,0.3080582908332203,-2.078672022842501,0.632411584575487,0.0815907339842858,0.14083568509228883,0.1421783734650811
GalaxyJWf150-19.fits,Yen,0.2986444321775579,-1.7330380514547552,0.33297744077142477,0.0815907339842858,0.14083568509228883,0.1421783734650811
GalaxyJWf150-19.fits,MultiOtsu,0.31569367551664573,-2.0581686995448663,0.5993521535169584,0.0815907339842858,0.14083568509228883,0.1421783734650811
GalaxyJWf150-19.fits,SExtractor,0.5385159302988435,-2.016899264597897,0.4671856269055026,0.0815907339842858,0.14083568509228883,0.1421783734650811
GalaxyJWf150-20.fits,Isodata,0.29902995668646676,-1.8897875939705777,0.49217333684013653,0.1137345524294772,0.11827627554838402,0.10880419107994045
GalaxyJWf150-20.fits,Li,0.34611285083450294,-1.951023069163794,0.3452149418067615,0.1137345524294772,0.11827627554838402,0.10880419107994045
GalaxyJWf150-20.fits,Mean,0.5570749799496169,-2.037620381932047,0.5514543615429678,0.1137345524294772,0.11827627554838402,0.10880419107994045
GalaxyJWf150-20.fits,Minimum,nan,nan,nan,0.1137345524294772,0.11827627554838402,0.10880419107994045
GalaxyJWf150-20.fits,Otsu,0.2953456028682051,-1.8856882772465031,0.5310983789404682,0.1137345524294772,0.11827627554838402,0.10880419107994045
GalaxyJWf150-20.fits,Triangle,0.36959951010458875,-1.9549664334353458,0.35390290130869206,0.1137345524294772,0.11827627554838402,0.10880419107994045
GalaxyJWf150-20.fits,Yen,0.2530620263336398,-1.6434594958120536,0.24557633578769666,0.1137345524294772,0.11827627554838402,0.10880419107994045
GalaxyJWf150-20.fits,MultiOtsu,0.32526160685008165,-1.9455644616543168,0.31592054249812074,0.1137345524294772,0.11827627554838402,0.10880419107994045
GalaxyJWf150-20.fits,SExtractor,0.5751591598526492,-2.0491404335844807,0.5131319316750194,0.1137345524294772,0.11827627554838402,0.10880419107994045
GalaxyJWf150-21.fits,Isodata,0.29328262835886665,-1.6484784037973959,0.12545049373115646,0.12970533881012414,0.30191137635553206,0.18539736613132538
GalaxyJWf150-21.fits,Li,0.4377692497551708,-2.0496080170288398,0.2829684099787201,0.12970533881012414,0.30191137635553206,0.18539736613132538
GalaxyJWf150-21.fits,Mean,0.5549538943699232,-2.3536420974275023,0.46471330314101866,0.12970533881012414,0.30191137635553206,0.18539736613132538
GalaxyJWf150-21.fits,Minimum,0.15972221553097143,-1.4192626020702521,-0.21395546851181568,0.12970533881012414,0.30191137635553206,0.18539736613132538
GalaxyJWf150-21.fits,Otsu,0.2879896653783022,-1.645056417445325,0.12687219780027215,0.12970533881012414,0.30191137635553206,0.18539736613132538
GalaxyJWf150-21.fits,Triangle,0.4364445073354327,-2.0648042822600567,0.3079113098056787,0.12970533881012414,0.30191137635553206,0.18539736613132538
GalaxyJWf150-21.fits,Yen,0.328474605376995,-1.8373956196916765,0.16140204998262486,0.12970533881012414,0.30191137635553206,0.18539736613132538
GalaxyJWf150-21.fits,MultiOtsu,0.38501636128536637,-1.8484810409153998,0.16112847822727894,0.12970533881012414,0.30191137635553206,0.18539736613132538
GalaxyJWf150-21.fits,SExtractor,0.5979747774127829,-2.3478131332104812,0.3883754483511628,0.12970533881012414,0.30191137635553206,0.18539736613132538
GalaxyJWf150-22.fits,Isodata,0.2786644722635024,-1.6352230680505988,-0.03302763428375477,0.12069917856602053,0.15876807736829204,0.2528665955577711
GalaxyJWf150-22.fits,Li,0.49111449637789995,-1.9025607884243552,0.3480729263135707,0.12069917856602053,0.15876807736829204,0.2528665955577711
GalaxyJWf150-22.fits,Mean,0.5605363947918902,-2.0927086872981064,0.4224851983970985,0.12069917856602053,0.15876807736829204,0.2528665955577711
GalaxyJWf150-22.fits,Minimum,nan,nan,nan,0.12069917856602053,0.15876807736829204,0.2528665955577711
GalaxyJWf150-22.fits,Otsu,0.2400411082950521,-1.967830931513834,0.021173202846241246,0.12069917856602053,0.15876807736829204,0.2528665955577711
GalaxyJWf150-22.fits,Triangle,0.4886011490318148,-1.825343058689609,0.47151913193555073,0.12069917856602053,0.15876807736829204,0.2528665955577711
GalaxyJWf150-22.fits,Yen,0.3866639293837097,-1.7864521428360218,-0.1415251090729044,0.12069917856602053,0.15876807736829204,0.2528665955577711
GalaxyJWf150-22.fits,MultiOtsu,0.3866639293837097,-1.7864521428360218,-0.1415251090729044,0.12069917856602053,0.15876807736829204,0.2528665955577711
GalaxyJWf150-22.fits,SExtractor,0.602042656572419,-2.1427103635808993,0.43025397110671315,0.12069917856602053,0.15876807736829204,0.2528665955577711
GalaxyJWf150-23.fits,Isodata,0.2568977844994423,-1.664004221812332,0.3491020532034286,0.13843870310615675,0.07595928848012141,0.0709405528552182
GalaxyJWf150-23.fits,Li,0.32711600149114994,-1.701467123916073,0.3365089411090715,0.13843870310615675,0.07595928848012141,0.0709405528552182
GalaxyJWf150-23.fits,Mean,0.6276287994696838,-1.8655587836637195,0.5364302876965494,0.13843870310615675,0.07595928848012141,0.0709405528552182
GalaxyJWf150-23.fits,Minimum,nan,nan,nan,0.13843870310615675,0.07595928848012141,0.0709405528552182
GalaxyJWf150-23.fits,Otsu,0.25330408150869993,-1.6591083019074024,0.3379882423475461,0.13843870310615675,0.07595928848012141,0.0709405528552182
GalaxyJWf150-23.fits,Triangle,0.45302043564346556,-1.7878170043775399,0.35959855568734933,0.13843870310615675,0.07595928848012141,0.0709405528552182
GalaxyJWf150-23.fits,Yen,0.30204196818639745,-1.6746874380265222,0.2991500475168992,0.13843870310615675,0.07595928848012141,0.0709405528552182
GalaxyJWf150-23.fits,MultiOtsu,0.30204196818639745,-1.6746874380265222,0.2991500475168992,0.13843870310615675,0.07595928848012141,0.0709405528552182
GalaxyJWf150-23.fits,SExtractor,0.5825698245637806,-1.8201798699403198,0.33411929858910727,0.13843870310615675,0.07595928848012141,0.0709405528552182
GalaxyJWf150-24.fits,Isodata,0.27190822054413627,-1.8099547494299637,0.6194623998797846,0.13088355554557035,0.1323257800623881,0.06331158458919538
GalaxyJWf150-24.fits,Li,0.3428264201071889,-1.863507039886664,0.4992570381546654,0.13088355554557035,0.1323257800623881,0.06331158458919538
GalaxyJWf150-24.fits,Mean,0.5893740401629397,-1.9965357476583347,0.4568030887852983,0.13088355554557035,0.1323257800623881,0.06331158458919538
GalaxyJWf150-24.fits,Minimum,nan,nan,nan,0.13088355554557035,0.1323257800623881,0.06331158458919538
GalaxyJWf150-24.fits,Otsu,0.27190822054413627,-1.8099547494299637,0.6194623998797846,0.13088355554557035,0.1323257800623881,0.06331158458919538
GalaxyJWf150-24.fits,Triangle,0.4196632120396685,-1.8836728867841006,0.45829269455455324,0.13088355554557035,0.1323257800623881,0.06331158458919538
GalaxyJWf150-24.fits,Yen,0.22169273016871618,-1.5402015275786214,0.4616143482327698,0.13088355554557035,0.1323257800623881,0.06331158458919538
