File,Thresholding Method,Gini Coefficient,M20 Index,Filamentarity,Gini Std Dev,M20 Std Dev,Filamentarity Std Dev
GalaxyJWf277-9.fits,Isodata,0.22242482928253965,-1.499333778586505,0.07148198259108374,0.19292246486177647,0.40595516482758237,0.16990936966221187
GalaxyJWf277-9.fits,Li,0.4981362893107661,-1.8406860806897338,0.03956272422355678,0.19292246486177647,0.40595516482758237,0.16990936966221187
GalaxyJWf277-9.fits,Mean,0.7118709083756946,-2.4901489222674407,0.42336535260136643,0.19292246486177647,0.40595516482758237,0.16990936966221187
GalaxyJWf277-9.fits,Minimum,nan,nan,nan,0.19292246486177647,0.40595516482758237,0.16990936966221187
GalaxyJWf277-9.fits,Otsu,0.22747139053955306,-1.519161392742944,0.0007661172843772546,0.19292246486177647,0.40595516482758237,0.16990936966221187
GalaxyJWf277-9.fits,Triangle,0.6036271945905002,-2.11262277738942,0.13818409200677895,0.19292246486177647,0.40595516482758237,0.16990936966221187
GalaxyJWf277-9.fits,Yen,0.31828529053952337,-1.5883514047504796,0.010578097826659638,0.19292246486177647,0.40595516482758237,0.16990936966221187
GalaxyJWf277-9.fits,MultiOtsu,0.42512370522916826,-1.7985827109189896,0.07185706059996688,0.19292246486177647,0.40595516482758237,0.16990936966221187
GalaxyJWf277-9.fits,SExtractor,0.7447127396192857,-2.6193078002716064,0.4498537981299029,0.19292246486177647,0.40595516482758237,0.16990936966221187
GalaxyJWf277-10.fits,Isodata,0.24730565876618305,-1.593435752607128,0.2902453460459845,0.1976806943433901,0.31208182444701466,0.1427338343116803
GalaxyJWf277-10.fits,Li,0.5078173918515824,-2.1040946757359467,0.278497404417397,0.1976806943433901,0.31208182444701466,0.1427338343116803
GalaxyJWf277-10.fits,Mean,0.5985528507256944,-2.2115539886424576,0.2802678853714089,0.1976806943433901,0.31208182444701466,0.1427338343116803
GalaxyJWf277-10.fits,Minimum,0.04834311591449181,-1.3732147640870622,-0.14175467671675568,0.1976806943433901,0.31208182444701466,0.1427338343116803
GalaxyJWf277-10.fits,Otsu,0.24397149849645827,-1.5765987848029792,0.22970094938514152,0.1976806943433901,0.31208182444701466,0.1427338343116803
GalaxyJWf277-10.fits,Triangle,0.5216542750036218,-2.14120619459254,0.2722874045439765,0.1976806943433901,0.31208182444701466,0.1427338343116803
GalaxyJWf277-10.fits,Yen,0.3415737737587956,-1.7353556960861787,0.29185351081676747,0.1976806943433901,0.31208182444701466,0.1427338343116803
GalaxyJWf277-10.fits,MultiOtsu,0.3521991341832758,-1.7710476701611124,0.34284432373070506,0.1976806943433901,0.31208182444701466,0.1427338343116803
GalaxyJWf277-10.fits,SExtractor,0.729906233586251,-2.3107641821332234,0.37397840273739014,0.1976806943433901,0.31208182444701466,0.1427338343116803
GalaxyJWf277-11.fits,Isodata,0.2789380343097451,-1.8536222400307374,0.8080092469698408,0.16629543675116565,0.12218061900129963,0.0884674292889238
GalaxyJWf277-11.fits,Li,0.38396655718794037,-1.918359202720491,0.7618541222694418,0.16629543675116565,0.12218061900129963,0.0884674292889238
GalaxyJWf277-11.fits,Mean,0.6051089325641315,-1.9355678437440362,0.7092423033741431,0.16629543675116565,0.12218061900129963,0.0884674292889238
GalaxyJWf277-11.fits,Minimum,nan,nan,nan,0.16629543675116565,0.12218061900129963,0.0884674292889238
GalaxyJWf277-11.fits,Otsu,0.27573376555813195,-1.835895929859809,0.7856584600571881,0.16629543675116565,0.12218061900129963,0.0884674292889238
GalaxyJWf277-11.fits,Triangle,0.4859288121842014,-1.9549352400048168,0.6947705499336903,0.16629543675116565,0.12218061900129963,0.0884674292889238
GalaxyJWf277-11.fits,Yen,0.1894496001093359,-1.5742630877364117,0.5304773995630396,0.16629543675116565,0.12218061900129963,0.0884674292889238
GalaxyJWf277-11.fits,MultiOtsu,0.3305884510531999,-1.9188864490432103,0.7922043135880767,0.16629543675116565,0.12218061900129963,0.0884674292889238
